Id,Product_Name,Price,Material,Percentage_Material,Certification1,Certification2,Shop_Name,Category,Subcategory,Origin,Care_Instruction
568,Jumper Regular Fit,€ 17.56,Acrylic,2,N/A,N/A,Penneys,Man,Jumper,Thailand,Hand wash
568,Jumper Regular Fit,€ 17.56,Recycled Cashmere,98,N/A,N/A,Penneys,Man,Jumper,Thailand,Hand wash
569,Tshirt Asymmetric,€ 11.97,Lyocell,18,N/A,N/A,H&M,Woman,Tshirt,Vietnam,Machine wash 30°C
569,Tshirt Asymmetric,€ 11.97,Cotton,17.8,N/A,N/A,H&M,Woman,Tshirt,Vietnam,Machine wash 30°C
569,Tshirt Asymmetric,€ 11.97,Recycled Cotton,64.3,N/A,N/A,H&M,Woman,Tshirt,Vietnam,Machine wash 30°C
570,Tshirt Textured,€ 14.02,Recycled Polyester,34.2,N/A,N/A,Zara,Man,Tshirt,India,Machine wash 30°C
570,Tshirt Textured,€ 14.02,Elastane,49.6,N/A,N/A,Zara,Man,Tshirt,India,Machine wash 30°C
570,Tshirt Textured,€ 14.02,Lyocell,16.3,N/A,N/A,Zara,Man,Tshirt,India,Machine wash 30°C
571,Tshirt Textured,€ 10.00,Viscose,84.4,N/A,N/A,H&M,Man,Tshirt,China,Machine wash 30°C
571,Tshirt Textured,€ 10.00,Lyocell,15.6,N/A,N/A,H&M,Man,Tshirt,China,Machine wash 30°C
572,Jacket Cropped,€ 128.18,Recycled Nylon,100,Fair Trade,N/A,Patagonia,Woman,Jacket,Thailand,Machine wash 30°C
573,Jacket Cropped,€ 39.42,Wool,100,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Hand wash
574,Tshirt Ribbed,€ 8.20,Recycled Cotton,100,N/A,N/A,Penneys,Man,Tshirt,Portugal,Machine wash 30°C
575,Tshirt Oversized,€ 11.85,Organic Cotton,100,N/A,N/A,Penneys,Woman,Tshirt,Italy,Machine wash 30°C
576,Sweater Textured,€ 8.54,Recycled Cashmere,100,N/A,N/A,Penneys,Man,Sweater,Bangladesh,Hand wash
577,Jacket Cropped,€ 43.52,Polyester,100,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
578,Tshirt Cropped,€ 4.82,Elastane,100,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
579,Jumper Oversized,€ 56.95,Merino Wool,100,Oeko-Tex 100,N/A,Zara,Man,Jumper,Portugal,Hand wash
580,Tshirt Slim Fit,€ 17.75,Cotton,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,China,Machine wash 30°C
581,Jacket Asymmetric,€ 18.09,Nylon,100,N/A,N/A,Penneys,Man,Jacket,China,Machine wash 30°C
582,Sweater Ribbed,€ 27.70,Cotton,100,BCI Cotton,N/A,Zara,Man,Sweater,Cambodia,Machine wash 30°C
583,Jumper Oversized,€ 24.58,Organic Cotton,100,N/A,N/A,Zara,Woman,Jumper,Vietnam,Machine wash 30°C
584,Sweater Regular Fit,€ 29.79,Recycled Acrylic,100,Oeko-Tex 100,N/A,Zara,Woman,Sweater,India,Machine wash 30°C
585,Tshirt Slim Fit,€ 28.07,Organic Cotton,100,N/A,N/A,Zara,Woman,Tshirt,Bangladesh,Machine wash 30°C
586,Jacket Regular Fit,€ 68.45,Cotton,64.7,Oeko-Tex 100,N/A,Zara,Man,Jacket,Vietnam,Machine wash 30°C
586,Jacket Regular Fit,€ 68.45,Recycled Nylon,35.3,Oeko-Tex 100,N/A,Zara,Man,Jacket,Vietnam,Machine wash 30°C
587,Tshirt Slim Fit,€ 48.97,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Thailand,Machine wash 30°C
588,Sweater Slim Fit,€ 11.12,Wool,100,N/A,N/A,Penneys,Man,Sweater,Portugal,Hand wash
589,Jacket Asymmetric,€ 44.33,Nylon,100,Oeko-Tex 100,N/A,H&M,Man,Jacket,Turkey,Machine wash 30°C
590,Jacket Cropped,€ 64.29,Polyester,100,Oeko-Tex 100,N/A,H&M,Woman,Jacket,Portugal,Machine wash 30°C
591,Jacket Ribbed,€ 262.80,Nylon,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Thailand,Machine wash 30°C
592,Jacket Regular Fit,€ 301.09,Polyester,100,Fair Trade,N/A,Patagonia,Woman,Jacket,Turkey,Machine wash 30°C
593,Tshirt Regular Fit,€ 61.82,Lyocell,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Cambodia,Machine wash 30°C
594,Tshirt Regular Fit,€ 39.89,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Portugal,Machine wash 30°C
595,Tshirt Cropped,€ 12.93,Lyocell,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,Thailand,Machine wash 30°C
596,Jumper Textured,€ 55.10,Recycled Acrylic,18.2,Oeko-Tex 100,N/A,Zara,Man,Jumper,India,Hand wash
596,Jumper Textured,€ 55.10,Merino Wool,77.9,Oeko-Tex 100,N/A,Zara,Man,Jumper,India,Hand wash
596,Jumper Textured,€ 55.10,Wool,3.9,Oeko-Tex 100,N/A,Zara,Man,Jumper,India,Hand wash
597,Jumper Cropped,€ 144.13,Organic Cotton,98.3,Fair Trade,Bluesign,Patagonia,Man,Jumper,Cambodia,Machine wash 30°C
597,Jumper Cropped,€ 144.13,Recycled Acrylic,1.7,Fair Trade,Bluesign,Patagonia,Man,Jumper,Cambodia,Machine wash 30°C
598,Tshirt Ribbed,€ 6.89,Lyocell,77.4,N/A,N/A,Penneys,Man,Tshirt,Portugal,Machine wash 30°C
598,Tshirt Ribbed,€ 6.89,Polyester,7.1,N/A,N/A,Penneys,Man,Tshirt,Portugal,Machine wash 30°C
598,Tshirt Ribbed,€ 6.89,Recycled Polyester,15.5,N/A,N/A,Penneys,Man,Tshirt,Portugal,Machine wash 30°C
599,Jumper Slim Fit,€ 25.56,Acrylic,10.7,N/A,N/A,Zara,Man,Jumper,Portugal,Hand wash
599,Jumper Slim Fit,€ 25.56,Cashmere,89.3,N/A,N/A,Zara,Man,Jumper,Portugal,Hand wash
600,Tshirt Ribbed,€ 15.82,Organic Cotton,61,BCI Cotton,N/A,H&M,Man,Tshirt,Italy,Machine wash 30°C
600,Tshirt Ribbed,€ 15.82,Elastane,39,BCI Cotton,N/A,H&M,Man,Tshirt,Italy,Machine wash 30°C
601,Jacket Regular Fit,€ 161.35,Nylon,80.2,Fair Trade,Bluesign,Patagonia,Man,Jacket,Cambodia,Hand wash
601,Jacket Regular Fit,€ 161.35,Recycled Polyester,11.5,Fair Trade,Bluesign,Patagonia,Man,Jacket,Cambodia,Hand wash
601,Jacket Regular Fit,€ 161.35,Wool,8.2,Fair Trade,Bluesign,Patagonia,Man,Jacket,Cambodia,Hand wash
602,Jacket Cropped,€ 65.20,Polyester,36.3,N/A,N/A,H&M,Man,Jacket,Italy,Machine wash 30°C
602,Jacket Cropped,€ 65.20,Cotton,4.5,N/A,N/A,H&M,Man,Jacket,Italy,Machine wash 30°C
602,Jacket Cropped,€ 65.20,Acrylic,59.1,N/A,N/A,H&M,Man,Jacket,Italy,Machine wash 30°C
603,Tshirt Regular Fit,€ 7.33,Elastane,0.3,N/A,N/A,Penneys,Woman,Tshirt,Turkey,Machine wash 30°C
603,Tshirt Regular Fit,€ 7.33,Recycled Polyester,98.4,N/A,N/A,Penneys,Woman,Tshirt,Turkey,Machine wash 30°C
603,Tshirt Regular Fit,€ 7.33,Cotton,1.2,N/A,N/A,Penneys,Woman,Tshirt,Turkey,Machine wash 30°C
604,Jumper Slim Fit,€ 30.77,Elastane,28,Oeko-Tex 100,N/A,H&M,Woman,Jumper,Cambodia,Hand wash
604,Jumper Slim Fit,€ 30.77,Wool,9.5,Oeko-Tex 100,N/A,H&M,Woman,Jumper,Cambodia,Hand wash
604,Jumper Slim Fit,€ 30.77,Recycled Acrylic,62.5,Oeko-Tex 100,N/A,H&M,Woman,Jumper,Cambodia,Hand wash
605,Jacket Regular Fit,€ 328.39,Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Machine wash 30°C
606,Tshirt Textured,€ 28.46,Elastane,100,Oeko-Tex 100,N/A,Zara,Man,Tshirt,India,Machine wash 30°C
607,Tshirt Oversized,€ 7.36,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Tshirt,Cambodia,Machine wash 30°C
608,Jumper Regular Fit,€ 12.78,Elastane,8.7,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
608,Jumper Regular Fit,€ 12.78,Cashmere,91.3,N/A,N/A,Penneys,Man,Jumper,China,Hand wash
609,Sweater Cropped,€ 126.31,Organic Cotton,100,Fair Trade,N/A,Patagonia,Woman,Sweater,Thailand,Machine wash 30°C
610,Tshirt Ribbed,€ 8.36,Lyocell,66.8,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
610,Tshirt Ribbed,€ 8.36,Organic Cotton,14.2,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
610,Tshirt Ribbed,€ 8.36,Viscose,19,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
611,Jumper Ribbed,€ 186.66,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,China,Hand wash
612,Jacket Slim Fit,€ 189.31,Recycled Nylon,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Italy,Machine wash 30°C
613,Jacket Asymmetric,€ 63.10,Acrylic,100,Oeko-Tex 100,N/A,Zara,Man,Jacket,Italy,Machine wash 30°C
614,Sweater Cropped,€ 25.79,Merino Wool,100,N/A,N/A,H&M,Man,Sweater,Portugal,Hand wash
615,Jacket Cropped,€ 275.32,Wool,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Vietnam,Hand wash
616,Sweater Regular Fit,€ 20.42,Merino Wool,100,RWS,N/A,Zara,Woman,Sweater,Bangladesh,Hand wash
617,Jumper Textured,€ 12.82,Merino Wool,100,N/A,N/A,Penneys,Woman,Jumper,China,Hand wash
618,Jumper Regular Fit,€ 30.95,Recycled Polyester,66.3,RWS,N/A,H&M,Woman,Jumper,Bangladesh,Hand wash
618,Jumper Regular Fit,€ 30.95,Cashmere,33.7,RWS,N/A,H&M,Woman,Jumper,Bangladesh,Hand wash
619,Sweater Oversized,€ 38.68,Recycled Polyester,23.6,N/A,N/A,Zara,Woman,Sweater,Thailand,Machine wash 30°C
619,Sweater Oversized,€ 38.68,Recycled Acrylic,21,N/A,N/A,Zara,Woman,Sweater,Thailand,Machine wash 30°C
619,Sweater Oversized,€ 38.68,Acrylic,55.4,N/A,N/A,Zara,Woman,Sweater,Thailand,Machine wash 30°C
620,Sweater Cropped,€ 16.56,Acrylic,1.4,N/A,N/A,H&M,Man,Sweater,Portugal,Hand wash
620,Sweater Cropped,€ 16.56,Cashmere,9.8,N/A,N/A,H&M,Man,Sweater,Portugal,Hand wash
620,Sweater Cropped,€ 16.56,Cotton,88.9,N/A,N/A,H&M,Man,Sweater,Portugal,Hand wash
621,Jacket Ribbed,€ 91.64,Recycled Nylon,100,N/A,N/A,Zara,Woman,Jacket,Turkey,Machine wash 30°C
622,Jacket Textured,€ 39.24,Wool,100,N/A,N/A,H&M,Woman,Jacket,Bangladesh,Hand wash
623,Tshirt Slim Fit,€ 41.70,Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,China,Machine wash 30°C
624,Jacket Regular Fit,€ 15.11,Cotton,100,N/A,N/A,Penneys,Man,Jacket,Thailand,Machine wash 30°C
625,Jumper Asymmetric,€ 24.61,Recycled Acrylic,100,N/A,N/A,H&M,Man,Jumper,Bangladesh,Machine wash 30°C
626,Jacket Asymmetric,€ 33.97,Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Portugal,Machine wash 30°C
627,Jacket Cropped,€ 67.16,Recycled Nylon,100,GRS,N/A,H&M,Woman,Jacket,Turkey,Machine wash 30°C
628,Tshirt Textured,€ 66.00,Organic Cotton,58.4,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Bangladesh,Machine wash 30°C
628,Tshirt Textured,€ 66.00,Organic Cotton,16.1,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Bangladesh,Machine wash 30°C
628,Tshirt Textured,€ 66.00,Organic Cotton,25.6,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Bangladesh,Machine wash 30°C
629,Jacket Slim Fit,€ 45.04,Cotton,100,Oeko-Tex 100,N/A,Zara,Man,Jacket,Thailand,Machine wash 30°C
630,Sweater Asymmetric,€ 23.44,Organic Cotton,100,N/A,N/A,H&M,Woman,Sweater,Italy,Machine wash 30°C
631,Jumper Asymmetric,€ 21.48,Cotton,100,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Thailand,Machine wash 30°C
632,Jumper Asymmetric,€ 26.89,Cotton,60.9,Oeko-Tex 100,N/A,Zara,Woman,Jumper,India,Hand wash
632,Jumper Asymmetric,€ 26.89,Cashmere,39.1,Oeko-Tex 100,N/A,Zara,Woman,Jumper,India,Hand wash
633,Tshirt Slim Fit,€ 13.92,Viscose,32.2,Oeko-Tex 100,N/A,H&M,Woman,Tshirt,Bangladesh,Machine wash 30°C
633,Tshirt Slim Fit,€ 13.92,Lyocell,22.5,Oeko-Tex 100,N/A,H&M,Woman,Tshirt,Bangladesh,Machine wash 30°C
633,Tshirt Slim Fit,€ 13.92,Elastane,45.3,Oeko-Tex 100,N/A,H&M,Woman,Tshirt,Bangladesh,Machine wash 30°C
634,Jumper Oversized,€ 35.91,Recycled Acrylic,100,N/A,N/A,H&M,Woman,Jumper,China,Machine wash 30°C
635,Jumper Cropped,€ 15.06,Recycled Cashmere,100,N/A,N/A,Penneys,Man,Jumper,Cambodia,Hand wash
636,Jumper Asymmetric,€ 34.78,Cotton,100,N/A,N/A,H&M,Man,Jumper,Turkey,Machine wash 30°C
637,Jumper Asymmetric,€ 32.67,Cotton,100,Oeko-Tex 100,N/A,H&M,Man,Jumper,Italy,Machine wash 30°C
638,Sweater Regular Fit,€ 38.02,Wool,100,RWS,N/A,Zara,Woman,Sweater,Turkey,Hand wash
639,Sweater Oversized,€ 25.47,Organic Cotton,100,BCI Cotton,N/A,H&M,Woman,Sweater,Vietnam,Machine wash 30°C
640,Jacket Cropped,€ 90.12,Polyester,100,Oeko-Tex 100,N/A,Zara,Woman,Jacket,India,Machine wash 30°C
641,Jumper Ribbed,€ 200.52,Acrylic,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,China,Machine wash 30°C
642,Sweater Regular Fit,€ 21.69,Wool,100,N/A,N/A,Penneys,Man,Sweater,China,Hand wash
643,Jumper Cropped,€ 21.16,Elastane,1,N/A,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
643,Jumper Cropped,€ 21.16,Recycled Acrylic,45.6,N/A,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
643,Jumper Cropped,€ 21.16,Recycled Polyester,53.3,N/A,N/A,Zara,Woman,Jumper,Bangladesh,Machine wash 30°C
644,Jumper Cropped,€ 9.87,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Jumper,Bangladesh,Machine wash 30°C
645,Jacket Ribbed,€ 45.88,Recycled Polyester,60.9,N/A,N/A,Zara,Man,Jacket,China,Machine wash 30°C
645,Jacket Ribbed,€ 45.88,Acrylic,39.1,N/A,N/A,Zara,Man,Jacket,China,Machine wash 30°C
646,Sweater Ribbed,€ 168.66,Recycled Acrylic,18.1,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Portugal,Hand wash
646,Sweater Ribbed,€ 168.66,Cashmere,81.9,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Portugal,Hand wash
647,Sweater Ribbed,€ 17.78,Recycled Acrylic,100,N/A,N/A,H&M,Man,Sweater,Thailand,Machine wash 30°C
648,Jumper Cropped,€ 21.51,Recycled Polyester,86.7,N/A,N/A,Penneys,Woman,Jumper,Cambodia,Machine wash 30°C
648,Jumper Cropped,€ 21.51,Organic Cotton,13.3,N/A,N/A,Penneys,Woman,Jumper,Cambodia,Machine wash 30°C
649,Jumper Regular Fit,€ 171.02,Recycled Polyester,100,Fair Trade,N/A,Patagonia,Man,Jumper,India,Machine wash 30°C
650,Jumper Oversized,€ 37.37,Recycled Polyester,58.3,N/A,N/A,Zara,Woman,Jumper,Turkey,Hand wash
650,Jumper Oversized,€ 37.37,Wool,41.7,N/A,N/A,Zara,Woman,Jumper,Turkey,Hand wash
651,Tshirt Slim Fit,€ 58.90,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Bangladesh,Machine wash 30°C
652,Jacket Ribbed,€ 32.30,Polyester,100,N/A,N/A,H&M,Man,Jacket,Vietnam,Machine wash 30°C
653,Jumper Textured,€ 15.81,Cashmere,100,N/A,N/A,Penneys,Woman,Jumper,Thailand,Hand wash
654,Jumper Cropped,€ 230.73,Recycled Polyester,69.8,Fair Trade,Bluesign,Patagonia,Man,Jumper,China,Machine wash 30°C
654,Jumper Cropped,€ 230.73,Recycled Acrylic,30.2,Fair Trade,Bluesign,Patagonia,Man,Jumper,China,Machine wash 30°C
655,Jacket Cropped,€ 23.09,Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Bangladesh,Machine wash 30°C
656,Sweater Asymmetric,€ 17.77,Recycled Acrylic,100,N/A,N/A,H&M,Man,Sweater,Thailand,Machine wash 30°C
657,Jumper Ribbed,€ 39.53,Cotton,100,Oeko-Tex 100,N/A,H&M,Woman,Jumper,Cambodia,Machine wash 30°C
658,Sweater Oversized,€ 55.92,Recycled Acrylic,100,N/A,N/A,Zara,Man,Sweater,India,Machine wash 30°C
659,Tshirt Slim Fit,€ 66.94,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Thailand,Machine wash 30°C
660,Tshirt Asymmetric,€ 52.58,Organic Cotton,63.7,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
660,Tshirt Asymmetric,€ 52.58,Lyocell,36.3,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
661,Jacket Ribbed,€ 110.00,Wool,100,Oeko-Tex 100,N/A,Zara,Woman,Jacket,India,Hand wash
662,Sweater Slim Fit,€ 166.58,Wool,100,Fair Trade,N/A,Patagonia,Woman,Sweater,India,Hand wash
663,Sweater Slim Fit,€ 43.15,Organic Cotton,100,BCI Cotton,N/A,Zara,Man,Sweater,Thailand,Machine wash 30°C
664,Sweater Regular Fit,€ 119.79,Cotton,57.3,Fair Trade,N/A,Patagonia,Man,Sweater,Turkey,Machine wash 30°C
664,Sweater Regular Fit,€ 119.79,Recycled Acrylic,42.7,Fair Trade,N/A,Patagonia,Man,Sweater,Turkey,Machine wash 30°C
665,Jumper Oversized,€ 22.11,Cashmere,8.5,N/A,N/A,H&M,Woman,Jumper,Turkey,Hand wash
665,Jumper Oversized,€ 22.11,Elastane,4.9,N/A,N/A,H&M,Woman,Jumper,Turkey,Hand wash
665,Jumper Oversized,€ 22.11,Organic Cotton,86.6,N/A,N/A,H&M,Woman,Jumper,Turkey,Hand wash
666,Tshirt Oversized,€ 13.62,Polyester,100,Oeko-Tex 100,N/A,H&M,Man,Tshirt,India,Machine wash 30°C
667,Sweater Ribbed,€ 14.34,Wool,100,N/A,N/A,Penneys,Woman,Sweater,Cambodia,Hand wash
668,Jacket Cropped,€ 153.44,Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Portugal,Hand wash
669,Sweater Slim Fit,€ 23.23,Merino Wool,100,N/A,N/A,Penneys,Woman,Sweater,Thailand,Hand wash
670,Tshirt Ribbed,€ 65.51,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,India,Machine wash 30°C
671,Sweater Asymmetric,€ 30.20,Acrylic,100,N/A,N/A,H&M,Woman,Sweater,Cambodia,Machine wash 30°C
672,Jacket Textured,€ 61.94,Recycled Nylon,100,N/A,N/A,H&M,Woman,Jacket,Cambodia,Machine wash 30°C
673,Sweater Slim Fit,€ 18.70,Wool,100,N/A,N/A,H&M,Man,Sweater,Portugal,Hand wash
674,Sweater Slim Fit,€ 22.86,Recycled Polyester,26.9,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
674,Sweater Slim Fit,€ 22.86,Cotton,70.5,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
674,Sweater Slim Fit,€ 22.86,Acrylic,2.6,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
675,Jacket Textured,€ 111.71,Nylon,100,N/A,N/A,Zara,Woman,Jacket,Bangladesh,Machine wash 30°C
676,Tshirt Regular Fit,€ 9.81,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Tshirt,China,Machine wash 30°C
677,Jumper Regular Fit,€ 169.32,Recycled Polyester,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Vietnam,Machine wash 30°C
678,Tshirt Cropped,€ 72.18,Lyocell,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Thailand,Machine wash 30°C
679,Jumper Oversized,€ 22.50,Acrylic,100,N/A,N/A,H&M,Man,Jumper,Bangladesh,Machine wash 30°C
680,Jumper Asymmetric,€ 117.90,Elastane,65.3,Fair Trade,Bluesign,Patagonia,Man,Jumper,Thailand,Machine wash 30°C
680,Jumper Asymmetric,€ 117.90,Recycled Acrylic,34.7,Fair Trade,Bluesign,Patagonia,Man,Jumper,Thailand,Machine wash 30°C
681,Sweater Textured,€ 202.89,Elastane,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Portugal,Machine wash 30°C
682,Jumper Regular Fit,€ 8.99,Recycled Acrylic,65.5,N/A,N/A,Penneys,Man,Jumper,Thailand,Hand wash
682,Jumper Regular Fit,€ 8.99,Cashmere,34.5,N/A,N/A,Penneys,Man,Jumper,Thailand,Hand wash
683,Sweater Oversized,€ 25.49,Organic Cotton,100,Oeko-Tex 100,N/A,H&M,Man,Sweater,China,Machine wash 30°C
684,Jumper Cropped,€ 23.78,Recycled Acrylic,100,GRS,N/A,Zara,Woman,Jumper,Cambodia,Machine wash 30°C
685,Sweater Asymmetric,€ 17.09,Organic Cotton,100,N/A,N/A,Penneys,Man,Sweater,Turkey,Machine wash 30°C
686,Sweater Cropped,€ 16.24,Cashmere,100,N/A,N/A,Penneys,Man,Sweater,Turkey,Hand wash
687,Jumper Cropped,€ 55.88,Merino Wool,100,N/A,N/A,Zara,Woman,Jumper,Italy,Hand wash
688,Tshirt Slim Fit,€ 16.96,Recycled Cotton,60.9,N/A,N/A,Zara,Man,Tshirt,Turkey,Machine wash 30°C
688,Tshirt Slim Fit,€ 16.96,Viscose,21.1,N/A,N/A,Zara,Man,Tshirt,Turkey,Machine wash 30°C
688,Tshirt Slim Fit,€ 16.96,Elastane,17.9,N/A,N/A,Zara,Man,Tshirt,Turkey,Machine wash 30°C
689,Jumper Ribbed,€ 36.42,Recycled Cashmere,100,N/A,N/A,H&M,Woman,Jumper,Vietnam,Hand wash
690,Jacket Textured,€ 66.97,Recycled Nylon,100,Oeko-Tex 100,N/A,H&M,Woman,Jacket,Bangladesh,Machine wash 30°C
691,Tshirt Asymmetric,€ 25.86,Recycled Polyester,100,N/A,N/A,Zara,Woman,Tshirt,Thailand,Machine wash 30°C
692,Tshirt Cropped,€ 3.87,Polyester,100,N/A,N/A,Penneys,Woman,Tshirt,Vietnam,Machine wash 30°C
693,Sweater Asymmetric,€ 23.63,Organic Cotton,100,Oeko-Tex 100,N/A,Zara,Man,Sweater,Portugal,Machine wash 30°C
694,Tshirt Cropped,€ 13.67,Polyester,100,Oeko-Tex 100,N/A,H&M,Woman,Tshirt,Cambodia,Machine wash 30°C
695,Tshirt Ribbed,€ 18.81,Recycled Cotton,100,N/A,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
696,Jumper Cropped,€ 23.87,Recycled Cashmere,100,N/A,N/A,H&M,Man,Jumper,Italy,Hand wash
697,Tshirt Slim Fit,€ 3.99,Cotton,13.4,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
697,Tshirt Slim Fit,€ 3.99,Elastane,2.4,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
697,Tshirt Slim Fit,€ 3.99,Recycled Cotton,84.1,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
698,Tshirt Slim Fit,€ 47.76,Recycled Polyester,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Thailand,Machine wash 30°C
699,Jumper Cropped,€ 110.44,Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Portugal,Machine wash 30°C
700,Jacket Regular Fit,€ 271.47,Recycled Nylon,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Bangladesh,Machine wash 30°C
701,Jumper Asymmetric,€ 24.09,Recycled Polyester,100,N/A,N/A,H&M,Woman,Jumper,Portugal,Machine wash 30°C
702,Jacket Oversized,€ 295.91,Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Hand wash
703,Jacket Regular Fit,€ 184.14,Recycled Nylon,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Bangladesh,Machine wash 30°C
704,Tshirt Asymmetric,€ 24.76,Recycled Cotton,100,N/A,N/A,Zara,Woman,Tshirt,Thailand,Machine wash 30°C
705,Jumper Oversized,€ 18.57,Organic Cotton,100,N/A,N/A,Penneys,Woman,Jumper,Bangladesh,Machine wash 30°C
706,Jacket Ribbed,€ 187.52,Acrylic,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Thailand,Machine wash 30°C
707,Tshirt Slim Fit,€ 18.20,Lyocell,100,N/A,N/A,H&M,Woman,Tshirt,Italy,Machine wash 30°C
708,Tshirt Ribbed,€ 13.35,Recycled Cotton,100,N/A,N/A,H&M,Man,Tshirt,Turkey,Machine wash 30°C
709,Jacket Cropped,€ 145.16,Acrylic,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Cambodia,Machine wash 30°C
710,Tshirt Slim Fit,€ 15.27,Viscose,10.8,Oeko-Tex 100,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
710,Tshirt Slim Fit,€ 15.27,Cotton,52.6,Oeko-Tex 100,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
710,Tshirt Slim Fit,€ 15.27,Lyocell,36.6,Oeko-Tex 100,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
711,Sweater Cropped,€ 20.61,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Sweater,Portugal,Machine wash 30°C
712,Sweater Slim Fit,€ 13.97,Acrylic,100,N/A,N/A,Penneys,Woman,Sweater,Vietnam,Machine wash 30°C
713,Tshirt Cropped,€ 9.57,Viscose,100,N/A,N/A,H&M,Man,Tshirt,Turkey,Machine wash 30°C
714,Jacket Oversized,€ 124.69,Acrylic,15.7,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
714,Jacket Oversized,€ 124.69,Recycled Nylon,28.3,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
714,Jacket Oversized,€ 124.69,Nylon,56,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
715,Tshirt Textured,€ 65.38,Recycled Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Thailand,Machine wash 30°C
716,Sweater Slim Fit,€ 11.43,Acrylic,100,N/A,N/A,Penneys,Woman,Sweater,Cambodia,Machine wash 30°C
717,Sweater Regular Fit,€ 25.05,Elastane,87,N/A,N/A,H&M,Woman,Sweater,Bangladesh,Machine wash 30°C
717,Sweater Regular Fit,€ 25.05,Recycled Acrylic,13,N/A,N/A,H&M,Woman,Sweater,Bangladesh,Machine wash 30°C
