Id,Brand,Product_Name,Price,Category,Subcategory,Score_100,S_final,S_env,Score_env_burden,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm
109,Patagonia,Sweater Slim Fit,€ 226.80,Woman,Sweater,100.0,1.0,0.8700150092286679,0.12998499077133208,0.4,0.12979094076655054,0.05132106278759092,0.17766776677667764,0.1910701373825018,0.0,0.0,0.0,0.3,0.1,0.35
110,Penneys,Sweater Asymmetric,€ 24.63,Man,Sweater,62.0,0.6203724566137965,0.6203724566137965,0.3796275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.5,0.4,0.65
111,Patagonia,Sweater Cropped,€ 219.83,Man,Sweater,79.0,0.7911259884083143,0.39112598840831425,0.6088740115916857,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55
112,Zara,Tshirt Textured,€ 22.93,Man,Tshirt,57.0,0.5686952117510752,0.4686952117510752,0.5313047882489248,0.1,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.45,0.35,0.55
113,Penneys,Sweater Textured,€ 15.06,Woman,Sweater,46.0,0.4645935574191806,0.4645935574191806,0.5354064425808194,0.0,0.1518048780487805,0.12384592548612142,0.44851485148514847,0.5798987707881417,1.0,1.0,1.0,0.4,0.2,0.45
114,Zara,Sweater Cropped,€ 57.77,Man,Sweater,78.0,0.7755551047659721,0.6755551047659721,0.32444489523402786,0.1,0.63,0.29855647914502,0.8502200220022001,0.8156724511930584,0.0,0.0,0.0,0.25,0.1,0.3
115,Patagonia,Sweater Asymmetric,€ 218.60,Woman,Sweater,74.0,0.744534959126756,0.344534959126756,0.655465040873244,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
116,Penneys,Jacket Cropped,€ 34.16,Man,Jacket,46.0,0.46398786766807576,0.46398786766807576,0.5360121323319242,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7
117,H&M,Sweater Regular Fit,€ 20.53,Woman,Sweater,60.0,0.600767497389631,0.600767497389631,0.399232502610369,0.0,0.7547038327526132,0.2267700757013507,0.8311331133113312,0.8297180043383947,0.0,0.0,0.0,0.45,0.35,0.55
118,H&M,Sweater Slim Fit,€ 17.90,Woman,Sweater,32.0,0.3245349591267561,0.3245349591267561,0.6754650408732439,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
119,Patagonia,Jumper Slim Fit,€ 198.24,Man,Jumper,100.0,1.0,0.824519814703802,0.17548018529619802,0.4,0.18245644599303137,0.08920328039186581,0.3511826182618262,0.38195950831525666,0.0,0.0,0.0,0.3,0.1,0.35
120,Zara,Sweater Asymmetric,€ 59.24,Man,Sweater,72.0,0.7184444615833103,0.7184444615833103,0.28155553841668973,0.0,0.16855400696864112,0.02040967789817426,0.3949394939493949,0.4816522053506869,0.0,0.0,0.0,0.55,0.45,0.75
121,H&M,Jacket Asymmetric,€ 61.45,Woman,Jacket,43.0,0.4269728164080956,0.4269728164080956,0.5730271835919044,0.0,0.1575087108013937,0.007870713967641382,0.40621562156215607,0.5086767895878523,1.0,1.0,1.0,0.65,0.4,0.6
122,Zara,Jumper Cropped,€ 54.79,Man,Jumper,81.0,0.8122122894367307,0.6622122894367307,0.3377877105632693,0.15,0.5994425087108014,0.13873756865073475,0.7628712871287128,0.826825741142444,0.0,0.0,0.0,0.4,0.2,0.45
123,Zara,Tshirt Textured,€ 27.33,Woman,Tshirt,49.0,0.4939621232692777,0.3939621232692777,0.6060378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
124,Zara,Sweater Asymmetric,€ 25.07,Man,Sweater,58.0,0.5787694214244598,0.5787694214244598,0.42123057857554025,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75
125,Penneys,Tshirt Slim Fit,€ 7.53,Woman,Tshirt,32.0,0.3245349591267561,0.3245349591267561,0.6754650408732439,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
126,H&M,Jacket Cropped,€ 47.09,Woman,Jacket,52.0,0.5205914242980331,0.4205914242980331,0.5794085757019669,0.1,0.2754878048780488,0.05240092029093069,0.5647689768976897,0.5514280549530007,1.0,1.0,1.0,0.45,0.35,0.55
127,Zara,Sweater Regular Fit,€ 45.32,Man,Sweater,52.0,0.5226786885093382,0.5226786885093382,0.47732131149066187,0.0,0.08966550522648085,0.4976695858690812,0.150990099009901,0.284887924801157,1.0,1.0,1.0,0.3,0.1,0.35
128,H&M,Jumper Slim Fit,€ 26.29,Woman,Jumper,42.0,0.4245349591267562,0.4245349591267562,0.5754650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
129,H&M,Sweater Slim Fit,€ 22.81,Man,Sweater,75.0,0.7511132905762758,0.7511132905762758,0.2488867094237241,0.0,0.3023344947735191,0.1380621938548315,0.6966446644664466,0.7018257411424439,0.0,0.0,0.0,0.25,0.1,0.3
130,H&M,Sweater Cropped,€ 18.25,Woman,Sweater,58.0,0.5787694214244598,0.5787694214244598,0.42123057857554025,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75
131,Patagonia,Tshirt Oversized,€ 62.02,Man,Tshirt,82.0,0.8170928264620924,0.41709282646209234,0.5829071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
132,Patagonia,Jumper Cropped,€ 116.23,Man,Jumper,63.0,0.6299342283046265,0.4299342283046266,0.5700657716953734,0.2,0.08808013937282229,0.4856983820691702,0.14994499449944995,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
133,H&M,Sweater Asymmetric,€ 19.51,Man,Sweater,76.0,0.7592170105388155,0.6092170105388155,0.3907829894611845,0.15,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3
134,H&M,Jumper Textured,€ 30.83,Woman,Jumper,44.0,0.43864176259970145,0.43864176259970145,0.5613582374002986,0.0,0.1751219512195122,0.008119340952946415,0.3467546754675468,0.3835864063629791,1.0,1.0,1.0,0.55,0.45,0.7
135,Zara,Sweater Oversized,€ 48.86,Woman,Sweater,36.0,0.3611259884083141,0.3611259884083141,0.6388740115916859,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6
136,H&M,Sweater Slim Fit,€ 31.55,Man,Sweater,91.0,0.9105878555854716,0.8105878555854716,0.18941214441452836,0.1,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
137,Penneys,Jacket Asymmetric,€ 23.50,Man,Jacket,38.0,0.3839621232692777,0.3839621232692777,0.6160378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
138,Zara,Jacket Regular Fit,€ 44.38,Woman,Jacket,36.0,0.36225837733563004,0.36225837733563004,0.63774162266437,0.0,0.19329268292682925,0.6653777645836424,0.36091859185918584,0.6078271872740418,1.0,1.0,1.0,0.5,0.4,0.65
139,H&M,Tshirt Slim Fit,€ 16.21,Woman,Tshirt,55.0,0.5539621232692776,0.45396212326927765,0.5460378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45
140,H&M,Jacket Cropped,€ 65.81,Man,Jacket,49.0,0.4939621232692777,0.3939621232692777,0.6060378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
141,Patagonia,Jacket Oversized,€ 146.49,Woman,Jacket,90.0,0.9033616428935446,0.5033616428935446,0.49663835710645543,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
142,Penneys,Tshirt Slim Fit,€ 10.60,Woman,Tshirt,51.0,0.5120928264620924,0.5120928264620924,0.4879071735379076,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
143,Patagonia,Sweater Textured,€ 150.93,Man,Sweater,100.0,1.0,0.6487694214244597,0.3512305785755403,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.4,0.2,0.45
144,Zara,Sweater Oversized,€ 49.10,Woman,Sweater,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
145,Zara,Tshirt Ribbed,€ 29.03,Man,Tshirt,47.0,0.46950878643516436,0.46950878643516436,0.5304912135648356,0.0,0.13358885017421604,0.09887561229033694,0.2978272827282728,0.4246203904555314,1.0,1.0,1.0,0.45,0.35,0.55
146,Patagonia,Tshirt Slim Fit,€ 54.90,Man,Tshirt,91.0,0.9135928130660156,0.5135928130660156,0.48640718693398444,0.4,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.5,0.4,0.65
147,Penneys,Jacket Slim Fit,€ 16.13,Man,Jacket,34.0,0.344534959126756,0.344534959126756,0.655465040873244,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
148,H&M,Jacket Slim Fit,€ 56.92,Woman,Jacket,42.0,0.4241294134123009,0.4241294134123009,0.5758705865876991,0.0,0.21236933797909407,0.011273563900846073,0.5970297029702969,0.5880332610267534,1.0,1.0,1.0,0.45,0.35,0.55
149,Zara,Tshirt Slim Fit,€ 12.07,Man,Tshirt,50.0,0.49859281306601555,0.49859281306601555,0.5014071869339845,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.55,0.45,0.7
150,Patagonia,Jacket Regular Fit,€ 240.23,Woman,Jacket,89.0,0.8868164287694522,0.4868164287694522,0.5131835712305478,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
151,Penneys,Tshirt Cropped,€ 8.68,Man,Tshirt,48.0,0.4834513464644865,0.4834513464644865,0.5165486535355135,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.7
152,Penneys,Sweater Textured,€ 22.48,Woman,Sweater,61.0,0.6092170105388155,0.6092170105388155,0.3907829894611845,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3
153,Penneys,Sweater Textured,€ 19.87,Man,Sweater,65.0,0.6487694214244597,0.6487694214244597,0.3512305785755403,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.4,0.2,0.45
154,Penneys,Jacket Textured,€ 38.75,Woman,Jacket,60.0,0.6003724566137965,0.6003724566137965,0.3996275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75
155,Patagonia,Sweater Asymmetric,€ 154.39,Woman,Sweater,76.0,0.7645349591267562,0.36453495912675615,0.6354650408732438,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
156,Zara,Jumper Asymmetric,€ 31.83,Woman,Jumper,62.0,0.6221515725480656,0.5221515725480657,0.4778484274519344,0.1,0.9215156794425088,0.23622346741873232,0.9322057205720573,0.938539407086045,0.0,0.0,0.0,0.55,0.45,0.75
157,Zara,Jumper Cropped,€ 47.71,Woman,Jumper,61.0,0.6090353871182296,0.5090353871182296,0.49096461288177046,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
158,Patagonia,Sweater Cropped,€ 212.28,Man,Sweater,63.0,0.6333616428935445,0.4333616428935445,0.5666383571064555,0.2,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
159,Patagonia,Jumper Oversized,€ 201.75,Man,Jumper,65.0,0.6535489701905228,0.45354897019052276,0.5464510298094772,0.2,0.1757317073170732,0.11837984265993765,0.3852035203520352,0.4351952277657267,1.0,1.0,1.0,0.45,0.35,0.55
160,Zara,Jumper Cropped,€ 30.00,Man,Jumper,79.0,0.7887694214244597,0.6887694214244597,0.31123057857554026,0.1,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3
161,Penneys,Tshirt Cropped,€ 4.44,Man,Tshirt,48.0,0.4784513464644865,0.4784513464644865,0.5215486535355135,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.75
162,H&M,Jumper Cropped,€ 26.28,Man,Jumper,57.0,0.569130928449397,0.4691309284493971,0.5308690715506029,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
163,Patagonia,Tshirt Oversized,€ 45.10,Man,Tshirt,82.0,0.8170928264620924,0.41709282646209234,0.5829071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
164,Patagonia,Jumper Cropped,€ 205.83,Man,Jumper,96.0,0.9615902072632576,0.7615902072632575,0.23840979273674243,0.2,0.1374912891986063,0.042778684874573245,0.25610561056105613,0.29772234273318876,0.0,0.0,0.0,0.65,0.4,0.6
165,Patagonia,Tshirt Cropped,€ 47.96,Man,Tshirt,86.0,0.8641309284493971,0.4641309284493971,0.5358690715506029,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
166,Patagonia,Tshirt Asymmetric,€ 72.65,Man,Tshirt,61.0,0.6120928264620924,0.41209282646209233,0.5879071735379077,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
167,Penneys,Jacket Asymmetric,€ 33.44,Woman,Jacket,70.0,0.7003724566137964,0.7003724566137964,0.29962754338620357,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35
168,H&M,Sweater Asymmetric,€ 38.84,Woman,Sweater,56.0,0.5591705462840726,0.5591705462840726,0.4408294537159274,0.0,0.14606271777003485,0.005484637078818465,0.2298129812981298,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
169,H&M,Sweater Cropped,€ 16.69,Woman,Sweater,74.0,0.7352425081271342,0.5852425081271342,0.4147574918728658,0.15,0.6467073170731706,0.22896133293750925,0.7889163916391639,0.7829898770788143,0.0,0.0,0.0,0.55,0.45,0.7
170,Zara,Jacket Textured,€ 78.28,Woman,Jacket,49.0,0.49453495912675605,0.39453495912675607,0.6054650408732439,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45
171,Penneys,Jumper Asymmetric,€ 21.45,Woman,Jumper,50.0,0.495745399133368,0.495745399133368,0.504254600866632,0.0,0.16005574912891984,0.15404853792489237,0.4537128712871286,0.6247288503253796,1.0,1.0,1.0,0.25,0.1,0.3
172,H&M,Jumper Oversized,€ 23.92,Woman,Jumper,58.0,0.5790353871182294,0.5790353871182294,0.4209646128817705,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
173,Patagonia,Jacket Slim Fit,€ 197.98,Woman,Jacket,62.0,0.6168164287694522,0.41681642876945213,0.5831835712305479,0.2,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
174,Penneys,Tshirt Textured,€ 6.82,Man,Tshirt,50.0,0.4986952117510751,0.4986952117510751,0.5013047882489249,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.4,0.2,0.45
175,H&M,Tshirt Oversized,€ 14.91,Man,Tshirt,52.0,0.5184513464644865,0.5184513464644865,0.48154865353551346,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.45,0.35,0.55
176,Patagonia,Sweater Slim Fit,€ 106.35,Man,Sweater,100.0,1.0,0.7003724566137964,0.29962754338620357,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35
177,Patagonia,Sweater Regular Fit,€ 220.16,Woman,Sweater,76.0,0.7611259884083141,0.3611259884083141,0.6388740115916859,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6
178,Patagonia,Tshirt Ribbed,€ 38.03,Man,Tshirt,92.0,0.9220928264620925,0.5220928264620924,0.47790717353790757,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
179,Patagonia,Sweater Oversized,€ 166.59,Woman,Sweater,93.0,0.929130928449397,0.529130928449397,0.4708690715506029,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
180,Penneys,Jumper Asymmetric,€ 8.44,Woman,Jumper,45.0,0.45209282646209237,0.45209282646209237,0.5479071735379076,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
181,H&M,Sweater Cropped,€ 21.51,Man,Sweater,69.0,0.68645143611314,0.68645143611314,0.3135485638868601,0.0,0.3340418118466899,0.35648285587056544,0.5227447744774478,0.5722161966738973,0.0,0.0,0.0,0.45,0.35,0.55
182,H&M,Jacket Ribbed,€ 74.43,Man,Jacket,83.0,0.8302853193262231,0.680285319326223,0.3197146806737769,0.15,0.27839721254355404,0.032065459403295235,0.6273927392739272,0.559291395516992,0.0,0.0,0.0,0.55,0.45,0.7
183,Penneys,Jumper Textured,€ 20.06,Woman,Jumper,69.0,0.6887694214244597,0.6887694214244597,0.31123057857554026,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3
184,Zara,Jumper Ribbed,€ 51.61,Woman,Jumper,58.0,0.5790353871182294,0.5790353871182294,0.4209646128817705,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
185,Zara,Tshirt Asymmetric,€ 16.19,Man,Tshirt,58.0,0.5784513464644865,0.4784513464644865,0.5215486535355135,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.75
186,Zara,Sweater Textured,€ 22.97,Man,Sweater,51.0,0.5120928264620923,0.41209282646209233,0.5879071735379077,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
187,Zara,Jacket Regular Fit,€ 112.86,Woman,Jacket,38.0,0.3818164287694521,0.3818164287694521,0.6181835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7
188,Penneys,Jumper Oversized,€ 24.11,Man,Jumper,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
189,Penneys,Jumper Textured,€ 13.15,Woman,Jumper,35.0,0.3511259884083142,0.3511259884083142,0.6488740115916858,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75
190,Zara,Jumper Textured,€ 44.98,Man,Jumper,75.0,0.7539563551625634,0.6039563551625634,0.3960436448374366,0.15,0.4632055749128919,0.30595962594626686,0.7963146314631462,0.7449566160520608,0.0,0.0,0.0,0.65,0.4,0.6
191,Zara,Jacket Regular Fit,€ 91.12,Man,Jacket,38.0,0.3768164287694521,0.3768164287694521,0.6231835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
192,Patagonia,Sweater Slim Fit,€ 110.95,Woman,Sweater,79.0,0.7945349591267561,0.39453495912675607,0.6054650408732439,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45
193,Penneys,Jumper Oversized,€ 22.65,Man,Jumper,55.0,0.5514751877606592,0.5514751877606592,0.4485248122393409,0.0,0.07159581881533102,0.3242318539409232,0.1624862486248625,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
194,H&M,Sweater Ribbed,€ 26.66,Man,Sweater,62.0,0.6187694214244597,0.6187694214244597,0.3812305785755403,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55
195,Patagonia,Jacket Ribbed,€ 341.42,Woman,Jacket,69.0,0.6935629333135847,0.4935629333135846,0.5064370666864154,0.2,0.14885017421602792,0.5634110138043639,0.23743124312431246,0.46467823571945055,1.0,1.0,1.0,0.25,0.1,0.3
196,Patagonia,Jacket Oversized,€ 234.40,Woman,Jacket,96.0,0.9591309284493973,0.5591309284493973,0.4408690715506028,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
197,Penneys,Tshirt Asymmetric,€ 5.53,Man,Tshirt,43.0,0.43209282646209224,0.43209282646209224,0.5679071735379078,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
198,Patagonia,Jumper Oversized,€ 209.13,Man,Jumper,100.0,1.0,0.7103724566137964,0.28962754338620356,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3
199,Zara,Sweater Regular Fit,€ 31.54,Man,Sweater,41.0,0.41209282646209233,0.41209282646209233,0.5879071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
200,H&M,Jumper Asymmetric,€ 24.85,Man,Jumper,72.0,0.720223635510242,0.720223635510242,0.27977636448975796,0.0,0.07491986062717773,0.5809150957399435,0.12755775577557757,0.2643709327548807,0.0,0.0,0.0,0.55,0.45,0.75
201,H&M,Tshirt Asymmetric,€ 7.06,Man,Tshirt,63.0,0.6335928130660157,0.5335928130660157,0.46640718693398436,0.1,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55
202,Penneys,Sweater Ribbed,€ 14.68,Man,Sweater,52.0,0.5220928264620924,0.5220928264620924,0.47790717353790757,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
203,Patagonia,Sweater Slim Fit,€ 222.36,Man,Sweater,97.0,0.9691309284493972,0.5691309284493972,0.43086907155060283,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
204,H&M,Jacket Oversized,€ 78.19,Woman,Jacket,67.0,0.6691309284493971,0.4691309284493971,0.5308690715506029,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
205,Zara,Jumper Asymmetric,€ 42.90,Woman,Jumper,51.0,0.5090353871182296,0.5090353871182296,0.49096461288177046,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
206,Patagonia,Jumper Slim Fit,€ 175.27,Man,Jumper,63.0,0.6279579102096744,0.42795791020967444,0.5720420897903256,0.2,0.0672787456445993,0.5977976102122606,0.12841034103410343,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
207,Patagonia,Jacket Oversized,€ 340.04,Man,Jacket,78.0,0.7768164287694521,0.3768164287694521,0.6231835712305479,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
